Date,Close
04/01/16 16:56,"923,51"
05/01/16 16:56,"923,51"
06/01/16 16:56,"923,51"
07/01/16 16:56,"923,51"
11/01/16 16:56,"908,54"
13/01/16 16:56,"923,51"
14/01/16 16:56,"918,52"
15/01/16 16:56,"908,54"
18/01/16 16:56,"913,53"
19/01/16 16:56,"918,52"
20/01/16 16:56,"918,52"
21/01/16 16:56,"918,52"
22/01/16 16:56,"918,52"
26/01/16 16:56,"923,51"
27/01/16 16:56,"923,51"
28/01/16 16:56,"924,51"
29/01/16 16:56,"916,53"
01/02/16 16:56,"941,48"
02/02/16 16:56,"940,49"
03/02/16 16:56,"918,52"
04/02/16 16:56,"918,52"
05/02/16 16:56,"918,52"
11/02/16 16:56,"953,33"
15/02/16 16:56,"918,52"
16/02/16 16:56,"918,52"
17/02/16 16:56,"923,51"
18/02/16 16:56,"927,01"
19/02/16 16:56,"932,45"
22/02/16 16:56,"919,52"
24/02/16 16:56,"920,52"
25/02/16 16:56,"921,02"
26/02/16 16:56,"920,52"
29/02/16 16:56,"923,51"
01/03/16 16:56,"913,53"
02/03/16 16:56,"914,53"
03/03/16 16:56,"923,51"
04/03/16 16:56,"928,51"
07/03/16 16:56,"937,49"
08/03/16 16:56,"938,49"
09/03/16 16:56,"943,48"
10/03/16 16:56,"931,5"
11/03/16 16:56,"933,5"
14/03/16 16:56,"933,5"
15/03/16 16:56,"938,49"
16/03/16 16:56,"943,48"
17/03/16 16:56,"948,47"
18/03/16 16:56,"948,47"
21/03/16 16:56,"958,47"
22/03/16 16:56,"953,49"
23/03/16 16:56,"953,49"
28/03/16 16:56,"985,41"
29/03/16 16:56,"986,41"
30/03/16 16:56,"973,43"
31/03/16 16:56,"973,43"
01/04/16 16:56,"986,41"
04/04/16 16:56,"953,58"
05/04/16 16:56,"954,58"
06/04/16 16:56,"953,47"
11/04/16 16:56,"953,47"
12/04/16 16:56,"938,54"
13/04/16 16:56,"968,44"
14/04/16 16:56,"968,44"
15/04/16 16:56,"953,46"
