Date,Close
05/08/2019 16:56:00,"100,63"
06/08/2019 16:56:00,"100,62"
07/08/2019 16:56:00,"100,72"
08/08/2019 16:56:00,"101,42"
09/08/2019 16:56:00,"101,31"
12/08/2019 16:56:00,"101,52"
13/08/2019 16:56:00,"101,52"
14/08/2019 16:56:00,"101,52"
15/08/2019 16:56:00,"101,37"
16/08/2019 16:56:00,"101,12"
19/08/2019 16:56:00,"101,02"
20/08/2019 16:56:00,"100,87"
21/08/2019 16:56:00,"101,36"
22/08/2019 16:56:00,"100,87"
23/08/2019 16:56:00,"100,87"
26/08/2019 16:56:00,"100,92"
27/08/2019 16:56:00,"100,82"
28/08/2019 16:56:00,"100,92"
29/08/2019 16:56:00,"100,78"
30/08/2019 16:56:00,"101,02"
02/09/2019 16:56:00,"100,42"
03/09/2019 16:56:00,"101,02"
04/09/2019 16:56:00,"100,97"
05/09/2019 16:56:00,"101,51"
06/09/2019 16:56:00,"103,13"
09/09/2019 16:56:00,"104,14"
10/09/2019 16:56:00,"103,64"
11/09/2019 16:56:00,"103,96"
12/09/2019 16:56:00,"104,09"
13/09/2019 16:56:00,"103,64"
16/09/2019 16:56:00,"104,39"
17/09/2019 16:56:00,"104,14"
18/09/2019 16:56:00,"103,45"
19/09/2019 16:56:00,"104,14"
20/09/2019 16:56:00,"104,44"
23/09/2019 16:56:00,"103,99"
24/09/2019 16:56:00,"104,46"
25/09/2019 16:56:00,"104,29"
26/09/2019 16:56:00,"103,64"
27/09/2019 16:56:00,"103,75"
30/09/2019 16:56:00,"104,13"
01/10/2019 16:56:00,"104,04"
02/10/2019 16:56:00,"104,59"
03/10/2019 16:56:00,"105,15"
04/10/2019 16:56:00,"104,69"
07/10/2019 16:56:00,"104,31"
08/10/2019 16:56:00,"105,1"
09/10/2019 16:56:00,"105,6"
10/10/2019 16:56:00,"104,75"
11/10/2019 16:56:00,"106,35"
14/10/2019 16:56:00,"105,05"
15/10/2019 16:56:00,"105,72"
16/10/2019 16:56:00,"105,9"
17/10/2019 16:56:00,"105,55"
18/10/2019 16:56:00,"106,14"
21/10/2019 16:56:00,"106,22"
22/10/2019 16:56:00,"105,85"
23/10/2019 16:56:00,"105,75"
24/10/2019 16:56:00,"106,44"
25/10/2019 16:56:00,"106,66"
28/10/2019 16:56:00,"107,56"
29/10/2019 16:56:00,"106,86"
30/10/2019 16:56:00,"108,57"
31/10/2019 16:56:00,"110,13"
01/11/2019 16:56:00,"112,08"
04/11/2019 16:56:00,"112,09"
05/11/2019 16:56:00,"111,09"
06/11/2019 16:56:00,"110,07"
07/11/2019 16:56:00,"111,59"
08/11/2019 16:56:00,"110,97"
11/11/2019 16:56:00,"111,64"
12/11/2019 16:56:00,"110,68"
13/11/2019 16:56:00,"110,68"
14/11/2019 16:56:00,"110,39"
18/11/2019 16:56:00,"110,01"
19/11/2019 16:56:00,"110,18"
21/11/2019 16:56:00,"109,67"
22/11/2019 16:56:00,"109,27"
25/11/2019 16:56:00,"109,66"
26/11/2019 16:56:00,"109,65"
27/11/2019 16:56:00,"111,64"
28/11/2019 16:56:00,"111,99"
29/11/2019 16:56:00,"111,67"
02/12/2019 16:56:00,"109,88"
03/12/2019 16:56:00,"111,62"
04/12/2019 16:56:00,"113,69"
05/12/2019 16:56:00,"112,69"
06/12/2019 16:56:00,"112,69"
09/12/2019 16:56:00,"113,7"
10/12/2019 16:56:00,"114,3"
11/12/2019 16:56:00,"112,92"
12/12/2019 16:56:00,"112,4"
13/12/2019 16:56:00,"113,27"
16/12/2019 16:56:00,"114,69"
17/12/2019 16:56:00,"113,5"
18/12/2019 16:56:00,"112,92"
19/12/2019 16:56:00,"112,49"
20/12/2019 16:56:00,"113,69"
23/12/2019 16:56:00,"118,64"
26/12/2019 16:56:00,"121,75"
27/12/2019 16:56:00,"119,44"
30/12/2019 16:56:00,"122,25"
02/01/2020 16:56:00,"123,71"
03/01/2020 17:50:00,"125,27"
06/01/2020 16:56:00,"125,17"
07/01/2020 16:56:00,"124,68"
08/01/2020 16:56:00,"122,19"
09/01/2020 16:56:00,"121,33"
10/01/2020 16:56:00,"115,7"
13/01/2020 16:56:00,"115,61"
14/01/2020 16:56:00,"115,71"
15/01/2020 16:56:00,"114,6"
16/01/2020 16:56:00,"115,47"
17/01/2020 16:56:00,"114,45"
20/01/2020 16:56:00,"116,01"
21/01/2020 16:56:00,"116,09"
22/01/2020 16:56:00,"115,7"
23/01/2020 16:56:00,"115,33"
24/01/2020 16:56:00,"114,69"
27/01/2020 16:56:00,"113,53"
28/01/2020 16:56:00,"115,05"
29/01/2020 16:56:00,"115,82"
30/01/2020 16:56:00,"115,93"
31/01/2020 16:56:00,"116,72"
03/02/2020 16:56:00,"114,35"
