Date,Close
04/01/2016 16:56:00,"8,18"
05/01/2016 16:56:00,"8,18"
06/01/2016 16:56:00,"8,18"
07/01/2016 16:56:00,"8,13"
08/01/2016 16:56:00,"8,14"
11/01/2016 16:56:00,"8,04"
12/01/2016 16:56:00,"7,99"
13/01/2016 16:56:00,"7,96"
14/01/2016 16:56:00,"7,96"
15/01/2016 16:56:00,"7,94"
18/01/2016 16:56:00,"7,91"
19/01/2016 16:56:00,"7,89"
20/01/2016 16:56:00,"7,85"
21/01/2016 16:56:00,"7,83"
22/01/2016 16:56:00,"7,86"
26/01/2016 16:56:00,"7,83"
27/01/2016 16:56:00,"7,83"
28/01/2016 16:56:00,"7,72"
29/01/2016 16:56:00,"7,76"
01/02/2016 16:56:00,"7,61"
02/02/2016 16:56:00,"7,61"
03/02/2016 16:56:00,"7,69"
04/02/2016 16:56:00,"7,64"
05/02/2016 16:56:00,"7,76"
10/02/2016 16:56:00,"7,74"
11/02/2016 16:56:00,"7,81"
12/02/2016 16:56:00,"7,84"
15/02/2016 16:56:00,"7,68"
16/02/2016 16:56:00,"7,78"
17/02/2016 16:56:00,"7,74"
18/02/2016 16:56:00,"7,69"
19/02/2016 16:56:00,"7,8"
22/02/2016 16:56:00,"7,8"
23/02/2016 16:56:00,"7,79"
24/02/2016 16:56:00,"7,79"
25/02/2016 16:56:00,"7,81"
26/02/2016 16:56:00,"7,88"
29/02/2016 16:56:00,"7,89"
01/03/2016 16:56:00,"7,65"
02/03/2016 16:56:00,"7,67"
03/03/2016 16:56:00,"7,64"
04/03/2016 16:56:00,"7,72"
07/03/2016 16:56:00,"7,66"
08/03/2016 16:56:00,"7,78"
09/03/2016 16:56:00,"7,93"
10/03/2016 16:56:00,"7,77"
11/03/2016 16:56:00,"7,77"
14/03/2016 16:56:00,"7,88"
15/03/2016 16:56:00,"7,76"
16/03/2016 16:56:00,"7,78"
17/03/2016 16:56:00,"7,92"
18/03/2016 16:56:00,"7,9"
21/03/2016 16:56:00,"7,98"
22/03/2016 16:56:00,"7,91"
23/03/2016 16:56:00,"7,99"
24/03/2016 16:56:00,"8,1"
28/03/2016 16:56:00,"8,18"
29/03/2016 16:56:00,"8,23"
30/03/2016 16:56:00,"8,28"
31/03/2016 16:56:00,"8,22"
01/04/2016 16:56:00,"8,16"
04/04/2016 16:56:00,"8,13"
05/04/2016 16:56:00,"7,99"
06/04/2016 16:56:00,"8,04"
07/04/2016 16:56:00,"8,03"
08/04/2016 16:56:00,"7,99"
11/04/2016 16:56:00,"8,14"
12/04/2016 16:56:00,"8,06"
13/04/2016 16:56:00,"8,1"
14/04/2016 16:56:00,"8,09"
15/04/2016 16:56:00,"8,09"
18/04/2016 16:56:00,"8,27"
19/04/2016 16:56:00,"8,32"
20/04/2016 16:56:00,"8,33"
22/04/2016 16:56:00,"8,27"
25/04/2016 16:56:00,"8,36"
26/04/2016 16:56:00,"8,32"
27/04/2016 16:56:00,"8,38"
28/04/2016 16:56:00,"8,29"
29/04/2016 16:56:00,"8,33"
02/05/2016 16:56:00,"8,33"
03/05/2016 16:56:00,"8,31"
04/05/2016 16:56:00,"8,33"
05/05/2016 16:56:00,"8,3"
06/05/2016 16:56:00,"8,38"
09/05/2016 16:56:00,"8,4"
10/05/2016 16:56:00,"8,48"
11/05/2016 16:56:00,"8,63"
12/05/2016 16:56:00,"8,73"
13/05/2016 16:56:00,"8,73"
16/05/2016 16:56:00,"8,72"
17/05/2016 16:56:00,"8,76"
19/05/2016 16:56:00,"8,78"
20/05/2016 16:56:00,"8,78"
23/05/2016 16:56:00,"8,71"
24/05/2016 16:56:00,"8,73"
25/05/2016 16:56:00,"8,7"
27/05/2016 16:56:00,"8,73"
30/05/2016 16:56:00,"8,68"
31/05/2016 16:56:00,"8,73"
01/06/2016 16:56:00,"8,68"
02/06/2016 16:56:00,"8,66"
03/06/2016 16:56:00,"8,68"
06/06/2016 16:56:00,"8,77"
07/06/2016 16:56:00,"8,77"
08/06/2016 16:56:00,"8,72"
09/06/2016 16:56:00,"8,69"
10/06/2016 16:56:00,"8,66"
13/06/2016 16:56:00,"8,69"
14/06/2016 16:56:00,"8,64"
15/06/2016 16:56:00,"8,65"
16/06/2016 16:56:00,"8,64"
17/06/2016 16:56:00,"8,65"
20/06/2016 16:56:00,"8,66"
21/06/2016 16:56:00,"8,68"
22/06/2016 16:56:00,"8,67"
23/06/2016 16:56:00,"8,65"
24/06/2016 16:56:00,"8,71"
27/06/2016 16:56:00,"8,6"
28/06/2016 16:56:00,"8,65"
29/06/2016 16:56:00,"8,68"
30/06/2016 16:56:00,"8,72"
01/07/2016 16:56:00,"8,58"
04/07/2016 16:56:00,"8,59"
05/07/2016 16:56:00,"8,64"
06/07/2016 16:56:00,"8,72"
08/07/2016 16:56:00,"8,97"
11/07/2016 16:56:00,"8,9"
12/07/2016 16:56:00,"8,87"
13/07/2016 16:56:00,"8,85"
14/07/2016 16:56:00,"8,86"
15/07/2016 16:56:00,"8,83"
18/07/2016 16:56:00,"8,88"
19/07/2016 16:56:00,"8,87"
20/07/2016 16:56:00,"8,88"
21/07/2016 16:56:00,"8,9"
22/07/2016 16:56:00,"8,93"
25/07/2016 16:56:00,"8,97"
26/07/2016 16:56:00,"9,05"
27/07/2016 16:56:00,"9,07"
28/07/2016 16:56:00,"9,12"
29/07/2016 16:56:00,"9,16"
01/08/2016 16:56:00,"8,83"
02/08/2016 16:56:00,"8,87"
03/08/2016 16:56:00,"8,68"
04/08/2016 16:56:00,"8,78"
08/08/2016 16:56:00,"8,8"
09/08/2016 16:56:00,"8,83"
10/08/2016 16:56:00,"8,86"
11/08/2016 16:56:00,"8,87"
12/08/2016 16:56:00,"8,88"
15/08/2016 16:56:00,"8,9"
16/08/2016 16:56:00,"8,87"
17/08/2016 16:56:00,"8,85"
18/08/2016 16:56:00,"8,92"
19/08/2016 16:56:00,"8,95"
22/08/2016 16:56:00,"8,99"
23/08/2016 16:56:00,"8,97"
24/08/2016 16:56:00,"8,89"
25/08/2016 16:56:00,"8,91"
26/08/2016 16:56:00,"8,96"
29/08/2016 16:56:00,"8,98"
30/08/2016 16:56:00,"8,95"
31/08/2016 16:56:00,9
01/09/2016 16:56:00,"8,87"
02/09/2016 16:56:00,"8,9"
05/09/2016 16:56:00,"8,88"
06/09/2016 16:56:00,"8,9"
08/09/2016 16:56:00,"8,95"
09/09/2016 16:56:00,9
12/09/2016 16:56:00,"9,02"
13/09/2016 16:56:00,"8,92"
14/09/2016 16:56:00,"8,82"
15/09/2016 16:56:00,"8,87"
16/09/2016 16:56:00,"8,87"
19/09/2016 16:56:00,"8,85"
20/09/2016 16:56:00,"8,81"
21/09/2016 16:56:00,"8,83"
22/09/2016 16:56:00,"8,87"
23/09/2016 16:56:00,"8,86"
26/09/2016 16:56:00,"8,92"
27/09/2016 16:56:00,"8,95"
28/09/2016 16:56:00,"8,85"
29/09/2016 16:56:00,"8,87"
30/09/2016 16:56:00,"8,9"
03/10/2016 16:56:00,"8,73"
04/10/2016 16:56:00,"8,75"
05/10/2016 16:56:00,"8,74"
06/10/2016 16:56:00,"8,67"
07/10/2016 16:56:00,"8,67"
10/10/2016 16:56:00,"8,78"
11/10/2016 16:56:00,"8,76"
13/10/2016 16:56:00,"8,64"
14/10/2016 16:56:00,"8,64"
17/10/2016 16:56:00,"8,71"
18/10/2016 16:56:00,"8,73"
19/10/2016 16:56:00,"8,71"
20/10/2016 16:56:00,"8,72"
21/10/2016 16:56:00,"8,75"
24/10/2016 16:56:00,"8,78"
25/10/2016 16:56:00,"8,67"
26/10/2016 16:56:00,"8,71"
27/10/2016 16:56:00,"8,77"
28/10/2016 16:56:00,"8,82"
31/10/2016 16:56:00,"8,8"
01/11/2016 16:56:00,"8,74"
03/11/2016 16:56:00,"8,7"
04/11/2016 16:56:00,"8,78"
07/11/2016 16:56:00,"8,74"
08/11/2016 16:56:00,"8,82"
09/11/2016 16:56:00,"8,81"
10/11/2016 16:56:00,"8,66"
11/11/2016 16:56:00,"8,66"
14/11/2016 16:56:00,"8,66"
16/11/2016 16:56:00,"8,68"
17/11/2016 16:56:00,"8,68"
18/11/2016 16:56:00,"8,58"
21/11/2016 16:56:00,"8,61"
22/11/2016 16:56:00,"8,65"
23/11/2016 16:56:00,"8,61"
24/11/2016 16:56:00,"8,59"
25/11/2016 16:56:00,"8,59"
28/11/2016 16:56:00,"8,62"
29/11/2016 16:56:00,"8,61"
30/11/2016 16:56:00,"8,63"
01/12/2016 16:56:00,"8,36"
02/12/2016 16:56:00,"8,48"
05/12/2016 16:56:00,"8,46"
06/12/2016 16:56:00,"8,48"
07/12/2016 16:56:00,"8,57"
08/12/2016 16:56:00,"8,48"
09/12/2016 16:56:00,"8,51"
12/12/2016 16:56:00,"8,53"
13/12/2016 16:56:00,"8,53"
14/12/2016 16:56:00,"8,57"
15/12/2016 16:56:00,"8,57"
16/12/2016 16:56:00,"8,63"
19/12/2016 16:56:00,"8,68"
20/12/2016 16:56:00,"8,76"
21/12/2016 16:56:00,"8,85"
22/12/2016 16:56:00,"8,85"
23/12/2016 16:56:00,"8,86"
26/12/2016 16:56:00,"8,82"
27/12/2016 16:56:00,"8,83"
28/12/2016 16:56:00,"8,73"
29/12/2016 16:56:00,"8,79"
02/01/2017 16:56:00,"8,89"
03/01/2017 16:56:00,"8,88"
04/01/2017 16:56:00,"8,96"
05/01/2017 16:56:00,"8,86"
06/01/2017 16:56:00,"8,87"
09/01/2017 16:56:00,"8,78"
10/01/2017 16:56:00,"8,8"
11/01/2017 16:56:00,"8,8"
12/01/2017 16:56:00,"8,81"
13/01/2017 16:56:00,"8,8"
16/01/2017 16:56:00,"8,87"
17/01/2017 16:56:00,"8,92"
18/01/2017 16:56:00,"8,96"
19/01/2017 16:56:00,"8,91"
20/01/2017 16:56:00,"8,97"
23/01/2017 16:56:00,"9,17"
24/01/2017 16:56:00,"9,12"
26/01/2017 16:56:00,9
27/01/2017 16:56:00,"9,07"
30/01/2017 16:56:00,"9,11"
31/01/2017 16:56:00,"9,1"
01/02/2017 16:56:00,"8,96"
02/02/2017 16:56:00,"8,93"
03/02/2017 16:56:00,"8,94"
06/02/2017 16:56:00,"8,95"
07/02/2017 16:56:00,"8,97"
08/02/2017 16:56:00,"8,92"
09/02/2017 16:56:00,"9,02"
10/02/2017 16:56:00,"9,04"
13/02/2017 16:56:00,"9,02"
14/02/2017 16:56:00,"9,03"
15/02/2017 16:56:00,"9,02"
16/02/2017 16:56:00,"9,05"
17/02/2017 16:56:00,"9,09"
20/02/2017 16:56:00,"9,13"
21/02/2017 16:56:00,"9,14"
22/02/2017 16:56:00,"9,26"
23/02/2017 16:56:00,"9,32"
24/02/2017 16:56:00,"9,32"
01/03/2017 16:56:00,"9,22"
02/03/2017 16:56:00,"9,35"
03/03/2017 16:56:00,"9,43"
06/03/2017 16:56:00,"9,37"
07/03/2017 16:56:00,"9,37"
08/03/2017 16:56:00,"9,37"
09/03/2017 16:56:00,"9,37"
10/03/2017 16:56:00,"9,42"
13/03/2017 16:56:00,"9,42"
14/03/2017 16:56:00,"9,47"
15/03/2017 16:56:00,"9,51"
16/03/2017 16:56:00,"9,48"
17/03/2017 16:56:00,"9,48"
20/03/2017 16:56:00,"9,43"
21/03/2017 16:56:00,"9,43"
22/03/2017 16:56:00,"9,45"
23/03/2017 16:56:00,"9,48"
24/03/2017 16:56:00,"9,47"
27/03/2017 16:56:00,"9,32"
28/03/2017 16:56:00,"9,32"
29/03/2017 16:56:00,"9,41"
30/03/2017 16:56:00,"9,37"
31/03/2017 16:56:00,"9,47"
03/04/2017 16:56:00,"9,45"
04/04/2017 16:56:00,"9,47"
05/04/2017 16:56:00,"9,44"
06/04/2017 16:56:00,"9,37"
07/04/2017 16:56:00,"9,37"
10/04/2017 16:56:00,"9,34"
11/04/2017 16:56:00,"9,42"
12/04/2017 16:56:00,"9,5"
13/04/2017 16:56:00,"9,47"
17/04/2017 16:56:00,"9,48"
18/04/2017 16:56:00,"9,61"
19/04/2017 16:56:00,"9,61"
20/04/2017 16:56:00,"9,59"
24/04/2017 16:56:00,"9,57"
25/04/2017 16:56:00,"9,54"
26/04/2017 16:56:00,"9,58"
27/04/2017 16:56:00,"9,6"
28/04/2017 16:56:00,"9,6"
02/05/2017 16:56:00,"9,45"
03/05/2017 16:56:00,"9,46"
04/05/2017 16:56:00,"9,45"
05/05/2017 16:56:00,"9,47"
08/05/2017 16:56:00,"9,48"
09/05/2017 16:56:00,"9,47"
10/05/2017 16:56:00,"9,42"
11/05/2017 16:56:00,"9,42"
12/05/2017 16:56:00,"9,42"
15/05/2017 16:56:00,"9,42"
16/05/2017 16:56:00,"94,07"
17/05/2017 16:56:00,"9,43"
18/05/2017 16:56:00,"9,12"
19/05/2017 16:56:00,"9,37"
22/05/2017 16:56:00,"9,32"
23/05/2017 16:56:00,"9,4"
24/05/2017 16:56:00,"9,41"
25/05/2017 16:56:00,"9,47"
26/05/2017 16:56:00,"9,48"
29/05/2017 16:56:00,"9,57"
30/05/2017 16:56:00,"9,57"
31/05/2017 16:56:00,"9,6"
01/06/2017 16:56:00,"9,47"
02/06/2017 16:56:00,"9,58"
05/06/2017 16:56:00,"9,5"
06/06/2017 16:56:00,"9,57"
07/06/2017 16:56:00,"9,6"
08/06/2017 16:56:00,"9,58"
09/06/2017 16:56:00,"9,58"
12/06/2017 16:56:00,"9,59"
13/06/2017 16:56:00,"9,65"
14/06/2017 16:56:00,"9,82"
16/06/2017 16:56:00,"9,85"
19/06/2017 16:56:00,"9,85"
20/06/2017 16:56:00,"9,81"
21/06/2017 16:56:00,"9,83"
22/06/2017 16:56:00,"9,83"
23/06/2017 16:56:00,"9,84"
26/06/2017 16:56:00,"9,82"
27/06/2017 16:56:00,"9,82"
28/06/2017 16:56:00,"9,84"
29/06/2017 16:56:00,"9,85"
30/06/2017 16:56:00,"9,84"
03/07/2017 16:56:00,"9,47"
04/07/2017 16:56:00,"9,36"
05/07/2017 16:56:00,"9,35"
06/07/2017 16:56:00,"9,44"
07/07/2017 16:56:00,"9,36"
10/07/2017 16:56:00,"9,37"
11/07/2017 16:56:00,"9,37"
12/07/2017 16:56:00,"9,45"
13/07/2017 16:56:00,"9,46"
14/07/2017 16:56:00,"9,43"
17/07/2017 16:56:00,"9,41"
18/07/2017 16:56:00,"9,41"
19/07/2017 16:56:00,"9,39"
20/07/2017 16:56:00,"9,36"
21/07/2017 16:56:00,"9,35"
24/07/2017 16:56:00,"9,35"
25/07/2017 16:56:00,"9,32"
26/07/2017 16:56:00,"9,34"
27/07/2017 16:56:00,"9,35"
28/07/2017 16:56:00,"9,32"
31/07/2017 16:56:00,"9,32"
01/08/2017 16:56:00,"9,27"
02/08/2017 16:56:00,"9,27"
03/08/2017 16:56:00,"9,22"
04/08/2017 16:56:00,"9,28"
07/08/2017 16:56:00,"9,22"
08/08/2017 16:56:00,"9,22"
09/08/2017 16:56:00,"9,23"
10/08/2017 16:56:00,"9,17"
11/08/2017 16:56:00,"9,17"
14/08/2017 16:56:00,"9,24"
15/08/2017 16:56:00,"9,13"
16/08/2017 16:56:00,"9,22"
17/08/2017 16:56:00,"9,19"
18/08/2017 16:56:00,"9,19"
21/08/2017 16:56:00,"9,17"
22/08/2017 16:56:00,"9,17"
23/08/2017 16:56:00,"9,16"
24/08/2017 16:56:00,"9,17"
25/08/2017 16:56:00,"9,17"
28/08/2017 16:56:00,"9,26"
29/08/2017 16:56:00,"9,27"
30/08/2017 16:56:00,"9,32"
31/08/2017 16:56:00,"9,25"
01/09/2017 16:56:00,"9,21"
04/09/2017 16:56:00,"9,01"
05/09/2017 16:56:00,"9,2"
06/09/2017 16:56:00,"9,18"
08/09/2017 16:56:00,"9,12"
11/09/2017 16:56:00,"9,2"
12/09/2017 16:56:00,"9,22"
13/09/2017 16:56:00,"9,27"
14/09/2017 16:56:00,"9,27"
15/09/2017 16:56:00,"9,32"
18/09/2017 16:56:00,"9,37"
19/09/2017 16:56:00,"9,45"
20/09/2017 16:56:00,"9,45"
21/09/2017 16:56:00,"9,46"
22/09/2017 16:56:00,"9,47"
25/09/2017 16:56:00,"9,45"
26/09/2017 16:56:00,"9,44"
27/09/2017 16:56:00,"9,39"
28/09/2017 16:56:00,"9,4"
29/09/2017 16:56:00,"9,46"
02/10/2017 16:56:00,"9,37"
03/10/2017 16:56:00,"9,48"
04/10/2017 16:56:00,"9,48"
05/10/2017 16:56:00,"9,45"
06/10/2017 16:56:00,"9,45"
09/10/2017 16:56:00,"9,39"
10/10/2017 16:56:00,"9,38"
11/10/2017 16:56:00,"9,41"
13/10/2017 16:56:00,"9,41"
16/10/2017 16:56:00,"9,38"
17/10/2017 16:56:00,"9,42"
18/10/2017 16:56:00,"9,45"
19/10/2017 16:56:00,"9,46"
20/10/2017 16:56:00,"9,52"
23/10/2017 16:56:00,"9,47"
24/10/2017 16:56:00,"9,41"
25/10/2017 16:56:00,"9,46"
26/10/2017 16:56:00,"9,39"
27/10/2017 16:56:00,"9,5"
30/10/2017 16:56:00,"9,43"
31/10/2017 16:56:00,"9,49"
01/11/2017 16:56:00,"9,47"
03/11/2017 16:56:00,"9,42"
06/11/2017 16:56:00,"9,43"
07/11/2017 16:56:00,"9,37"
08/11/2017 16:56:00,"9,42"
09/11/2017 16:56:00,"9,45"
10/11/2017 16:56:00,"9,43"
13/11/2017 16:56:00,"9,44"
14/11/2017 16:56:00,"9,41"
16/11/2017 16:56:00,"9,46"
17/11/2017 16:56:00,"9,45"
21/11/2017 16:56:00,"9,49"
22/11/2017 16:56:00,"9,41"
23/11/2017 16:56:00,"9,54"
24/11/2017 16:56:00,"9,53"
27/11/2017 16:56:00,"9,57"
28/11/2017 16:56:00,"9,58"
29/11/2017 16:56:00,"9,55"
30/11/2017 16:56:00,"9,64"
01/12/2017 16:56:00,"9,54"
04/12/2017 16:56:00,"9,44"
05/12/2017 16:56:00,"9,33"
06/12/2017 16:56:00,"9,44"
07/12/2017 16:56:00,"9,32"
08/12/2017 16:56:00,"9,47"
11/12/2017 16:56:00,"9,39"
12/12/2017 16:56:00,"9,45"
13/12/2017 16:56:00,"9,41"
14/12/2017 16:56:00,"9,38"
15/12/2017 16:56:00,"9,35"
18/12/2017 16:56:00,"9,39"
19/12/2017 16:56:00,"9,33"
20/12/2017 16:56:00,"9,37"
21/12/2017 16:56:00,"9,39"
22/12/2017 16:56:00,"9,38"
26/12/2017 16:56:00,"9,38"
27/12/2017 16:56:00,"9,41"
28/12/2017 16:56:00,"9,38"
02/01/2018 16:56:00,"9,36"
03/01/2018 16:56:00,"9,41"
04/01/2018 16:56:00,"9,38"
05/01/2018 16:56:00,"9,47"
08/01/2018 16:56:00,"9,55"
09/01/2018 16:56:00,"9,51"
10/01/2018 16:56:00,"9,55"
11/01/2018 16:56:00,"9,5"
12/01/2018 16:56:00,"9,44"
15/01/2018 16:56:00,"9,45"
16/01/2018 16:56:00,"9,44"
17/01/2018 16:56:00,"9,46"
18/01/2018 16:56:00,"9,44"
19/01/2018 16:56:00,"9,45"
22/01/2018 16:56:00,"9,35"
23/01/2018 16:56:00,"9,36"
24/01/2018 16:56:00,"9,45"
26/01/2018 16:56:00,"9,42"
29/01/2018 16:56:00,"9,38"
30/01/2018 16:56:00,"9,45"
31/01/2018 16:56:00,"9,46"
01/02/2018 16:56:00,"9,37"
02/02/2018 16:56:00,"9,37"
05/02/2018 16:56:00,"9,35"
06/02/2018 16:56:00,"9,31"
07/02/2018 16:56:00,"9,31"
08/02/2018 16:56:00,"9,29"
09/02/2018 16:56:00,"9,34"
14/02/2018 16:56:00,"9,34"
15/02/2018 16:56:00,"9,32"
16/02/2018 16:56:00,"9,37"
19/02/2018 16:56:00,"9,37"
20/02/2018 16:56:00,"9,4"
21/02/2018 16:56:00,"9,39"
22/02/2018 16:56:00,"9,45"
23/02/2018 16:56:00,"9,46"
26/02/2018 16:56:00,"9,45"
27/02/2018 16:56:00,"9,45"
28/02/2018 16:56:00,"9,45"
01/03/2018 16:56:00,"9,35"
02/03/2018 16:56:00,"9,54"
05/03/2018 16:56:00,"9,48"
06/03/2018 16:56:00,"9,48"
07/03/2018 16:56:00,"9,54"
08/03/2018 16:56:00,"9,57"
09/03/2018 16:56:00,"9,77"
12/03/2018 16:56:00,"9,95"
13/03/2018 16:56:00,"9,95"
14/03/2018 16:56:00,"10,04"
15/03/2018 16:56:00,"10,15"
16/03/2018 16:56:00,"10,15"
19/03/2018 16:56:00,"10,14"
20/03/2018 16:56:00,"10,15"
21/03/2018 16:56:00,"10,27"
22/03/2018 16:56:00,"10,3"
23/03/2018 16:56:00,"10,33"
26/03/2018 16:56:00,"10,33"
27/03/2018 16:56:00,"10,24"
28/03/2018 16:56:00,"10,26"
29/03/2018 16:56:00,"10,24"
02/04/2018 16:56:00,"10,26"
03/04/2018 16:56:00,"10,3"
04/04/2018 16:56:00,"10,31"
05/04/2018 16:56:00,"10,22"
06/04/2018 16:56:00,"10,15"
09/04/2018 16:56:00,"10,13"
10/04/2018 16:56:00,"10,25"
11/04/2018 16:56:00,"10,26"
12/04/2018 16:56:00,"10,27"
13/04/2018 16:56:00,"10,33"
16/04/2018 16:56:00,"10,29"
17/04/2018 16:56:00,"10,34"
18/04/2018 16:56:00,"10,42"
19/04/2018 16:56:00,"10,29"
20/04/2018 16:56:00,"10,41"
23/04/2018 16:56:00,"10,34"
24/04/2018 16:56:00,"10,34"
25/04/2018 16:56:00,"10,36"
26/04/2018 16:56:00,"10,35"
27/04/2018 16:56:00,"10,8"
30/04/2018 16:56:00,"10,73"
02/05/2018 16:56:00,"10,7"
03/05/2018 16:56:00,"10,7"
04/05/2018 16:56:00,"10,7"
07/05/2018 16:56:00,"10,63"
08/05/2018 16:56:00,"10,6"
09/05/2018 16:56:00,"10,13"
10/05/2018 16:56:00,"10,01"
11/05/2018 16:56:00,"9,96"
